,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_008865,83,69,89,82,144,86,70,146,93,114
FUN_008862,0,0,0,0,0,0,0,0,0,0
FUN_008863,0,0,0,0,0,0,0,0,0,0
FUN_008860,406,1392,957,937,9353,9730,8501,13929,13139,14299
FUN_008861,955,1117,661,686,1515,1157,939,868,844,1288
FUN_013288,333,363,372,361,739,676,716,885,665,711
FUN_013289,8194,11752,6951,9445,14676,15163,13133,9755,11104,14955
FUN_013282,3004,4340,3149,2733,5167,3660,3753,4715,3055,5252
FUN_013283,347,458,435,397,602,431,430,520,422,652
FUN_013280,300,434,259,375,586,505,311,543,478,665
FUN_013281,53,62,43,58,82,61,53,61,60,81
FUN_013286,385,465,518,449,840,744,530,883,679,908
FUN_013287,384,662,163,77,18772,20664,7073,24224,22519,26450
FUN_013284,9,33,14,29,25,41,18,17,16,32
FUN_013285,0,0,0,0,0,0,0,0,0,0
FUN_028565,0,0,0,0,0,0,0,0,0,0
FUN_028564,457,719,366,452,828,502,470,524,568,867
FUN_028567,0,0,0,0,0,0,0,0,0,0
FUN_028566,0,4,5,5,7,11,9,0,2,5
FUN_028561,0,0,0,0,0,0,0,0,0,0
FUN_028560,2260,2636,1930,2408,7293,3186,2713,11543,4383,7848
FUN_028563,0,0,0,0,0,0,0,0,0,0
FUN_028562,0,561,107,0,160,85,0,116,213,172
FUN_028569,324,530,529,307,422,275,526,250,411,451
FUN_028568,229,276,269,317,667,605,361,697,547,765
FUN_014159,665,858,431,571,992,822,731,765,719,1097
FUN_014158,70,90,25,65,121,79,65,74,119,152
FUN_014153,0,0,0,0,0,0,0,0,0,0
FUN_014152,624,1135,731,948,1197,841,978,985,819,1138
FUN_014151,2,4,1,4,6,1,0,4,2,3
FUN_014150,416,805,1188,1047,1436,1158,826,961,1225,1166
FUN_014157,0,0,0,0,0,0,0,0,0,0
FUN_014156,634,942,391,692,1262,629,852,763,707,977
FUN_014155,2050,1577,1668,803,498,978,1580,113,56,485
FUN_014154,0,0,0,0,0,0,0,0,0,0
FUN_000575,41,125,97,113,49,49,51,52,37,54
FUN_022008,58,67,54,51,62,81,76,58,69,93
FUN_022009,288,341,330,232,473,377,364,380,242,448
FUN_025058,30,52,20,23,23,14,32,29,35,57
FUN_025059,15,15,16,22,5,3,20,4,2,5
FUN_022000,3,0,0,0,2,10,0,2,3,2
FUN_025057,854,1189,1211,989,1216,1025,998,1061,891,1259
FUN_022002,0,0,0,0,1,1,0,0,0,0
FUN_025055,5,13,8,2,33,100,6,52,50,51
FUN_025052,968,1391,583,998,1458,988,1235,1089,944,1583
FUN_022005,4,6,5,10,17,9,8,16,4,10
FUN_025050,161,198,148,181,294,314,132,337,234,318
FUN_025051,876,1179,1170,1055,2182,1561,959,2069,1492,1956
FUN_024091,0,0,0,0,0,0,0,0,0,0
FUN_024090,10,18,5,16,19,19,25,13,12,26
FUN_024092,3542,4830,4670,4440,21718,15946,5674,31265,14978,19084
FUN_024095,222,101,73,73,66,43,156,0,0,88
FUN_024094,10,11,7,4,9,7,15,14,20,16
FUN_024097,0,0,0,0,0,0,0,0,0,0
FUN_024096,0,0,0,0,0,0,0,0,0,0
FUN_024099,847,451,622,164,136,94,275,16,12,142
FUN_024098,47,66,24,34,108,65,52,76,117,129
FUN_017127,2,6,7,4,9,12,6,10,11,5
FUN_015288,11,21,0,17,24,28,18,18,30,36
FUN_015289,1226,1488,2017,630,1746,1659,1841,768,2710,1927
FUN_015280,102,222,276,270,21,63,248,0,0,19
FUN_015281,669,683,195,298,800,486,551,560,438,970
FUN_015282,21,34,15,35,105,104,18,212,137,155
FUN_015283,0,0,0,0,0,0,0,0,0,0
FUN_015284,362,565,356,336,692,386,643,555,542,733
FUN_015285,10,22,16,25,45,26,24,36,23,58
FUN_015286,818,719,410,461,220,103,756,0,4,95
FUN_015287,331,366,278,355,752,515,441,705,622,818
FUN_023843,16313,13052,15951,4911,282,2693,7871,32,7,80
FUN_023842,0,0,0,0,0,0,0,3,0,0
FUN_023841,0,3,2,0,0,2,0,2,2,5
FUN_023840,5,4,0,0,0,0,7,12,0,0
FUN_023847,0,0,0,0,0,0,0,0,0,2
FUN_023846,813,1687,1180,918,1966,1775,1106,2432,2135,2432
FUN_023845,1204,1572,1449,1486,3741,3025,2078,3780,2903,4450
FUN_023844,0,0,0,0,2,1,0,0,0,0
FUN_023849,8,9,8,26,0,0,11,7,0,10
FUN_023848,537,737,395,584,1103,910,690,1148,1083,1314
FUN_020578,0,0,0,0,0,0,0,0,0,0
FUN_020579,106,123,103,88,182,169,151,189,183,264
FUN_020576,0,0,0,0,0,0,0,0,0,0
FUN_020577,645,889,519,630,1172,933,839,1128,975,1395
FUN_020574,4,30,0,15,37,24,10,23,32,21
FUN_020575,0,0,0,0,2,0,0,0,0,0
FUN_020572,163,208,224,253,405,376,335,483,438,567
FUN_020573,188,227,209,193,591,528,333,504,517,639
FUN_020570,230,268,217,254,379,258,257,414,226,397
FUN_023444,0,0,0,0,0,2,2,0,2,0
FUN_018500,337,522,615,506,668,496,408,702,512,797
FUN_017733,401,470,389,156,53,146,236,13,20,69
FUN_017730,0,0,0,0,0,0,0,0,0,0
FUN_026930,1,0,0,0,0,10,0,0,0,2
FUN_026931,0,0,0,2,3,4,0,0,0,0
FUN_026932,0,5,0,4,0,0,0,0,0,8
FUN_026933,1558,2382,2380,2477,3941,3101,2407,3746,2831,3935
FUN_026934,790,663,727,835,177,405,868,61,43,211
FUN_026935,42,181,95,209,171,100,106,150,91,156
FUN_026936,0,0,0,0,0,0,0,0,0,0
FUN_026937,0,3,6,4,0,2,0,0,0,0
FUN_026938,37,48,43,34,104,65,36,78,80,91
FUN_018504,0,0,0,0,0,0,0,0,0,0
FUN_017737,7,26,0,8,6,14,4,9,11,33
FUN_018506,0,0,0,0,0,0,0,0,0,0
FUN_018507,210,337,127,166,205,119,218,166,197,200
FUN_006815,0,0,0,0,0,0,0,0,0,0
FUN_016536,5,5,0,2,13,12,4,5,4,8
FUN_006817,99,343,337,307,42,75,175,39,44,59
FUN_016534,208,283,374,309,510,403,330,478,353,501
FUN_006811,150,141,60,112,184,95,154,154,133,322
FUN_003456,9,20,22,12,20,19,13,12,16,14
FUN_016532,11,20,8,12,14,18,12,21,15,24
FUN_026066,113,293,208,139,312,226,115,252,232,399
FUN_026067,0,0,0,0,0,0,0,0,0,0
FUN_026064,148,288,212,159,327,225,201,286,256,361
FUN_026065,0,0,0,0,0,0,0,0,0,0
FUN_026062,13,19,13,12,10,8,18,16,15,18
FUN_016531,0,0,0,0,0,5,0,0,0,0
FUN_026060,210,362,387,348,548,423,410,411,393,615
FUN_026061,54,77,28,49,110,77,72,63,94,137
FUN_006812,191,320,397,268,420,365,312,425,361,481
FUN_026068,0,0,2,1,0,2,1,3,2,2
FUN_026069,0,0,0,0,0,0,0,0,0,0
FUN_004309,0,2,0,2,3,0,0,0,0,2
FUN_004308,0,0,0,0,0,0,0,0,0,0
FUN_004303,49,49,51,56,98,134,62,88,27,85
FUN_004302,0,10,10,0,23,21,11,30,28,14
FUN_004301,0,0,0,0,0,0,0,0,0,0
FUN_004300,858,1122,1007,1044,2022,1621,1085,2039,1762,2185
FUN_004307,0,0,0,0,0,0,0,0,0,0
FUN_004306,46,96,86,92,241,269,76,341,259,362
FUN_004305,4,4,0,0,10,2,0,5,3,8
FUN_004304,2931,3186,3868,3343,23038,9335,3433,13812,14516,12649
FUN_018131,0,0,0,0,0,0,0,0,0,0
FUN_018130,1,1,0,2,0,0,1,0,0,0
FUN_018133,0,0,0,0,0,0,0,0,0,0
FUN_018132,222,429,388,278,524,451,325,556,386,577
FUN_018135,200,317,208,260,344,292,214,329,199,340
FUN_018134,124,427,333,287,182,226,76,58,221,219
FUN_018137,51,34,11,43,29,31,60,26,22,41
FUN_018136,37,85,99,71,118,98,42,94,81,145
FUN_018139,0,0,0,0,0,0,0,0,0,0
FUN_018138,0,0,0,0,0,0,0,0,0,0
FUN_001501,0,0,0,0,0,0,0,0,0,0
FUN_024839,335,341,141,321,472,367,317,461,273,421
FUN_017887,2,0,0,0,0,0,0,2,0,0
FUN_024837,107,168,170,145,166,173,95,126,136,187
FUN_024836,0,0,0,0,0,0,0,0,0,0
FUN_019778,0,0,0,5,0,0,0,3,0,3
FUN_019779,137,201,144,189,446,186,231,208,540,348
FUN_005952,29,62,59,115,74,54,60,53,57,86
FUN_005955,0,0,0,0,0,0,0,2,0,0
FUN_005954,26,20,23,28,33,28,15,20,29,49
FUN_005957,178,275,434,330,499,401,306,453,379,540
FUN_005956,0,0,5,7,3,5,5,9,2,6
FUN_019770,10,47,29,23,62,46,17,91,64,73
FUN_005958,0,0,0,0,6,0,0,5,4,0
FUN_019772,334,452,426,377,904,680,597,923,739,936
FUN_019773,0,0,0,0,0,0,0,0,0,0
FUN_019774,0,0,0,0,0,0,0,0,1,0
FUN_019775,114,123,94,118,370,257,170,324,278,319
FUN_019776,3790,5340,5827,5415,7641,5724,4844,7524,5098,7632
FUN_019777,2,0,0,0,2,2,2,0,1,2
FUN_021306,0,0,7,0,0,3,0,11,10,12
FUN_021307,147,237,318,225,328,205,157,300,220,358
FUN_021304,365,403,290,327,847,669,608,847,759,981
FUN_021305,0,0,0,0,0,0,0,0,0,0
FUN_021302,0,0,0,0,0,0,0,0,0,0
FUN_021303,0,0,0,0,0,0,0,0,0,0
FUN_021300,81,100,94,115,30,15,74,10,13,23
FUN_021301,1,1,1,1,1,1,1,1,1,1
FUN_003364,0,30,24,19,43,9,0,8,23,26
FUN_021308,467,714,371,528,762,702,599,696,638,1034
FUN_021309,223,345,285,241,399,346,274,423,352,521
FUN_003368,954,1350,996,1569,1420,1288,990,1377,1115,1684
FUN_028124,140,154,67,151,164,174,213,224,150,217
FUN_006213,381,514,524,473,1123,893,517,948,881,1367
FUN_006212,0,0,0,0,0,0,0,0,0,0
FUN_006211,16,28,35,29,201,109,25,224,268,107
FUN_006210,0,0,0,0,0,0,0,0,0,0
FUN_006217,0,4,6,0,0,0,0,2,0,1
FUN_006216,880,1118,1033,1140,1940,1514,1109,2022,1468,2183
FUN_006215,0,0,0,0,0,0,0,0,0,0
FUN_006214,0,0,0,0,0,0,0,0,0,6
FUN_006219,442,564,557,510,1042,818,626,1013,744,1220
FUN_006218,0,0,0,0,1,3,0,0,0,5
FUN_011722,24,32,39,28,39,30,26,17,20,38
FUN_007629,5,9,7,6,30,20,0,32,17,25
FUN_007628,19,29,13,43,13,18,48,0,0,16
FUN_007621,46,62,36,48,840,2506,5047,2315,1608,1574
FUN_007620,36,57,59,30,0,59,36,11,15,12
FUN_007623,0,0,0,0,0,0,0,0,0,0
FUN_007622,5,5,14,5,6,7,5,7,5,3
FUN_007625,0,2,0,0,0,0,0,1,0,2
FUN_007624,17,32,30,31,42,49,25,35,42,47
FUN_007627,16,72,36,33,88,66,34,85,68,72
FUN_007626,1,4,1,3,3,7,7,4,6,3
FUN_008512,412,581,730,722,1294,1044,691,1122,995,1199
FUN_008513,513,695,456,548,975,765,537,853,704,1074
FUN_008510,2501,3396,3372,3281,4500,3606,3254,4432,3537,4518
FUN_008511,4,0,10,7,0,7,7,2,0,8
FUN_008516,0,0,0,0,0,0,0,0,0,0
FUN_008517,1,1,0,1,0,0,0,0,4,1
FUN_008514,697,886,725,771,1653,1415,1229,1688,1464,2017
FUN_008515,11,12,11,9,9,3,15,14,12,16
FUN_008518,7,7,0,0,11,14,9,11,0,14
FUN_008519,119,89,97,91,88,101,117,66,48,103
FUN_005173,148,238,237,226,312,253,202,280,221,336
FUN_005172,0,0,0,0,0,0,0,0,0,0
FUN_005171,0,3,0,2,0,0,0,0,3,2
FUN_005170,4142,4579,5319,3937,5020,3471,3943,4487,3778,5573
FUN_005177,8157,10401,8951,8023,8469,12316,10953,5892,11857,11405
FUN_005176,1,1,1,5,8,2,2,5,8,4
FUN_005175,0,0,0,0,0,0,0,0,0,0
FUN_005174,314,471,347,301,402,247,408,281,406,550
FUN_005179,12,47,48,41,47,36,33,69,25,86
FUN_005178,0,0,0,0,0,2,0,0,0,0
FUN_014283,0,0,0,0,6,4,2,5,2,6
FUN_019673,0,0,0,0,0,0,0,0,0,0
FUN_014280,1719,2865,2244,1944,2472,1941,2979,2272,2599,2513
FUN_019675,0,0,0,2,0,0,0,3,2,2
FUN_014286,110,232,103,88,5486,10419,2679,9832,11295,10362
FUN_014284,0,0,0,0,0,0,0,0,0,0
FUN_013314,0,0,0,0,0,0,0,0,0,12
FUN_013315,0,0,0,2,4,2,3,0,2,4
FUN_013316,0,2,0,0,0,0,0,0,0,4
FUN_013317,59,91,88,67,140,111,118,112,101,131
FUN_013310,0,0,0,0,0,0,0,0,0,0
FUN_028692,71,74,31,74,83,74,90,112,123,127
FUN_013312,0,0,0,0,0,0,0,0,0,0
FUN_013313,754,993,471,547,1374,927,821,1228,1057,1533
FUN_016759,0,8,0,0,15,7,5,0,0,13
FUN_016758,54,74,73,56,56,59,40,60,57,58
FUN_016757,0,0,0,0,0,0,0,0,0,0
FUN_016756,2941,3126,1666,171,689,254,920,32,39,960
FUN_016755,0,2,0,2,0,3,0,2,2,0
FUN_016754,73,96,62,93,141,146,79,150,81,144
FUN_016753,0,0,0,0,0,0,0,0,0,2
FUN_016751,403,310,178,73,626,127,251,229,239,492
FUN_016750,393,553,451,409,742,514,453,791,562,915
FUN_003636,151,218,215,187,267,218,174,222,205,286
FUN_003637,5433,8205,6427,6879,11201,8436,6479,10604,9065,12082
FUN_003634,0,0,0,0,0,0,0,0,0,0
FUN_010341,42,81,44,61,74,63,30,49,48,63
FUN_010346,11,16,21,26,34,37,21,34,36,42
FUN_010347,909,1344,1061,1129,1462,1221,1180,1343,1119,1623
FUN_010344,36,52,27,37,15,14,41,6,26,34
FUN_003631,0,0,0,0,0,0,0,0,0,0
FUN_010348,0,0,0,3,0,0,0,2,0,0
FUN_010349,0,0,2,0,4,0,1,14,4,2
FUN_003638,83,107,52,53,188,120,106,220,172,285
FUN_003639,16,35,18,17,31,25,23,12,17,34
FUN_012274,409,560,589,591,851,725,545,792,703,896
FUN_012275,3091,2497,3806,543,3246,4153,2627,2922,3507,3551
FUN_012276,1244,1992,1855,1673,2896,2164,1831,2741,2228,3273
FUN_012277,0,0,0,0,0,9,0,0,0,10
FUN_012270,0,0,0,3,2,0,0,0,0,0
FUN_012271,412,679,320,381,522,432,520,532,814,936
FUN_012272,7,90,57,5,29,11,0,21,22,34
FUN_012273,0,0,0,0,0,0,0,0,0,0
FUN_012278,143,228,247,145,198,209,208,112,219,259
FUN_012279,0,0,0,0,0,2,0,0,0,0
FUN_028305,46,64,21,1917,12,40,25,0,0,14
FUN_028304,195,378,195,235,393,280,265,264,270,505
FUN_010696,14593,22353,31832,23164,25411,21804,17864,22895,18126,25045
FUN_010697,14,21,7,15,22,32,15,34,34,29
FUN_028301,0,0,0,0,5,0,0,6,0,6
FUN_028300,3,4,2,4,3,6,0,10,6,5
FUN_010692,37,76,45,24,89,131,54,172,147,138
FUN_028302,6,0,5,12,16,11,6,6,24,0
FUN_028309,80,139,88,102,154,116,67,164,110,101
FUN_028308,1,1,1,1,1,1,1,1,1,1
FUN_002507,27,26,49,17,15,81,23,13,21,31
FUN_011072,0,0,0,0,0,0,0,0,0,0
FUN_009503,0,0,0,0,0,0,0,0,0,0
FUN_011071,0,0,0,0,0,0,0,0,0,0
FUN_002504,7,21,24,19,27,10,17,34,17,32
FUN_011077,0,0,0,2,0,2,0,0,3,0
FUN_002502,0,0,0,0,0,0,0,0,0,0
FUN_011075,224,273,258,177,1198,931,704,1092,826,1172
FUN_011074,3,0,0,0,0,0,0,0,0,0
FUN_013585,3,7,5,14,0,5,40,0,2,6
FUN_013584,93,96,88,102,141,120,125,158,150,189
FUN_013587,0,0,1,0,0,0,0,1,1,3
FUN_013586,0,0,0,0,0,0,0,0,0,0
FUN_013581,11,6,5,3,7,7,4,8,8,12
FUN_013583,136,207,197,198,426,335,214,506,360,553
FUN_013582,0,0,0,0,0,0,0,0,0,0
FUN_013589,0,0,0,0,0,0,0,0,0,0
FUN_013588,851,1317,1044,1276,5370,3810,2160,4959,3984,5869
FUN_011565,2636,3123,2638,3039,6778,4943,4519,7084,5425,7352
FUN_011564,19,12,20,3,3,7,8,2,0,9
FUN_011566,0,0,0,0,0,0,0,0,0,0
FUN_011561,107,144,130,100,260,223,183,191,275,290
FUN_011560,0,0,0,0,0,0,0,0,0,0
FUN_012188,539,749,689,584,892,584,566,642,565,780
FUN_012189,97,953,536,50,319,249,62,307,314,891
FUN_012186,0,0,0,5,4,0,0,8,2,0
FUN_012187,145,140,37,119,208,196,165,233,220,354
FUN_012184,35,68,18,57,61,24,57,60,50,98
FUN_012185,2,42,5,91,72,113,1650,82,120,85
FUN_012182,0,0,11,6,17,8,16,8,0,25
FUN_011568,0,0,0,0,0,0,0,0,0,0
FUN_012180,13,32,0,15,40,41,27,34,28,57
FUN_012181,8255,10544,9361,8692,10692,8631,10285,10167,9422,12264
FUN_013639,66,94,32,74,93,92,105,70,135,126
FUN_013638,58,91,38,105,87,77,46,26,53,90
FUN_013637,0,1,1,1,1,1,1,1,1,1
FUN_013636,1270,1609,1552,1518,1976,1418,1563,1769,1684,2878
FUN_013635,2,0,0,0,3,2,2,4,0,7
FUN_013634,0,0,0,0,6,0,0,0,0,0
FUN_013633,408,576,364,584,1041,819,629,943,750,1122
FUN_013632,293,417,396,281,570,413,418,530,382,777
FUN_013631,237,356,109,255,485,410,384,586,492,710
FUN_013630,0,29,0,0,0,22,92,0,24,14
FUN_009674,2,0,3,3,12,7,1,6,1,16
FUN_009675,2,0,0,0,2,3,0,5,2,2
FUN_009676,0,0,0,0,0,0,0,0,0,1
FUN_009677,0,0,0,0,0,0,0,0,0,0
FUN_009670,560,604,532,573,834,643,625,797,582,956
FUN_009671,0,0,0,0,0,5,0,0,2,8
FUN_009672,159,230,201,301,462,280,253,410,327,417
FUN_009673,2,2,5,0,5,0,1,6,3,8
FUN_009678,0,0,0,0,0,0,0,0,0,0
FUN_009679,0,0,0,0,0,0,0,0,0,0
FUN_029553,4,2,3,10,7,8,15,7,2,17
FUN_029552,0,0,0,0,0,0,0,0,0,0
FUN_029551,77,151,57,119,132,104,119,112,107,160
FUN_029550,5452,8363,6040,6158,8567,6704,6936,7834,6931,9110
FUN_029557,191,240,120,101,270,189,218,267,260,249
FUN_029556,0,0,0,0,0,0,0,0,0,0
FUN_029555,233,284,92,244,445,329,385,435,405,500
FUN_029554,17,42,17,29,52,32,35,53,52,92
FUN_029559,75,101,79,50,113,86,56,209,87,130
FUN_029558,0,33,11,23,18,18,21,22,24,31
FUN_026264,31,440,381,48,169,195,32,309,98,674
FUN_026265,0,0,0,0,0,0,0,0,0,0
FUN_026266,0,2,0,0,0,2,0,0,0,0
FUN_026267,53,111,82,68,161,139,103,138,123,177
FUN_026260,0,0,0,2,0,0,0,0,0,0
FUN_026261,982,1749,1368,1535,2255,1969,1683,1945,1808,2225
FUN_026262,26,34,21,12,55,44,29,56,43,55
FUN_026263,160,1655,530,138,758,1264,291,1383,1034,1285
FUN_026268,107,162,58,121,170,122,169,189,173,222
FUN_026269,8,16,13,14,3,7,10,0,0,0
FUN_009588,0,0,0,0,0,0,0,0,0,0
FUN_009589,451,270,72,96,248,105,222,145,97,230
FUN_009586,566,870,654,608,1047,906,579,870,861,1300
FUN_009587,1590,2389,2879,2505,3861,2889,2122,3588,2889,4051
FUN_009584,1,0,0,2,3,0,0,0,0,0
FUN_009585,413,666,510,520,839,670,633,750,635,848
FUN_009582,0,0,0,0,0,0,0,0,0,0
FUN_009583,142,200,173,142,210,155,128,184,195,261
FUN_009580,413,479,572,516,874,771,550,801,720,1056
FUN_009581,0,0,0,0,0,2,0,0,0,0
FUN_016038,0,2,0,0,0,0,3,0,0,0
FUN_016039,89,136,40,56,143,99,130,147,135,223
FUN_016032,0,0,0,0,0,0,0,0,0,0
FUN_016033,0,0,0,0,0,0,0,0,0,0
FUN_016030,0,0,0,0,0,0,0,0,0,0
FUN_016031,55,69,37,49,95,68,43,67,74,128
FUN_016036,0,5,11,0,3,2,0,0,0,6
FUN_016037,0,11,13,4,16,11,12,22,23,28
FUN_016034,5304,7699,7919,6791,8496,7143,7019,7842,6283,7765
FUN_016035,1552,1822,1033,167,4902,1990,106,3940,4624,3452
FUN_017315,2,6,2,1,5,6,3,10,8,6
FUN_008985,45,44,47,35,6,15,40,0,0,14
FUN_008984,985,767,945,891,117,500,1574,0,7,298
FUN_008987,0,0,0,0,0,0,0,0,0,0
FUN_008986,3,4,1,2,9,3,4,14,7,6
FUN_008981,1491,1937,1418,1495,2083,1723,1859,2227,1822,2842
FUN_008980,0,0,0,0,1,0,0,0,0,2
FUN_008983,0,2,0,0,0,0,0,0,0,0
FUN_008982,93,171,99,168,259,235,175,208,207,363
FUN_008989,374,496,331,385,777,624,434,605,526,890
FUN_008988,696,382,91,82,33,97,320,5,7,55
FUN_002011,14,29,10,9,35,14,11,41,40,53
FUN_009046,382,729,468,476,891,731,565,695,603,964
FUN_009045,815,1034,941,719,2153,1594,1234,2332,1671,2249
FUN_025795,97,176,168,138,273,283,196,207,220,288
FUN_025794,230,279,271,270,558,388,312,593,457,624
FUN_017639,2,2,0,0,3,0,0,0,0,2
FUN_025796,0,0,0,15,36,18,20,0,0,32
FUN_025791,0,0,0,2,0,0,0,2,2,2
FUN_025790,0,0,0,0,0,0,0,0,0,0
FUN_025793,46,75,90,41,72,61,49,58,51,91
FUN_025792,0,0,0,0,0,0,0,0,0,0
FUN_017633,21,52,49,32,101,139,31,110,103,132
FUN_017632,1143,1163,746,863,1062,858,975,528,460,1007
FUN_017631,88,79,142,91,240,171,56,252,223,259
FUN_017630,88,117,29,74,192,154,120,195,194,288
FUN_017637,6,162,52,93,12,5,2,15,6,5
FUN_025798,5,7,2,10,6,5,7,2,8,9
FUN_017635,0,21,7,12,0,14,8,6,3,11
FUN_017634,0,0,0,0,0,0,0,0,0,0
FUN_002017,12,26,9,16,51,27,25,94,51,65
FUN_009040,2720,4054,2491,2918,5064,4588,3697,5220,6468,6585
FUN_023568,0,0,0,0,0,0,0,0,0,0
FUN_023569,581,902,760,768,962,875,606,974,793,1113
FUN_023560,0,0,0,0,0,0,0,0,0,0
FUN_023561,4,10,17,4,95,55,330,111,83,111
FUN_023562,0,0,0,0,0,0,0,0,0,0
FUN_023563,98,183,134,195,59,79,155,67,51,83
FUN_023564,91,118,49,87,168,109,102,123,111,207
FUN_023565,243224,279731,287519,234489,696475,555717,238438,595348,336766,713559
FUN_023566,0,3,0,0,0,0,0,4,4,0
FUN_023567,7836,5847,7308,2511,428,1018,3969,34,13,50
FUN_022219,0,0,0,0,0,0,0,0,0,0
FUN_022218,0,0,0,0,0,0,0,0,0,0
FUN_025249,341,449,462,408,830,586,412,719,580,730
FUN_025248,172,219,187,203,479,474,356,471,379,520
FUN_025247,363,575,587,497,851,718,489,661,631,883
FUN_025246,398,604,628,439,165,182,383,168,107,156
FUN_022213,0,0,0,0,0,0,0,0,4,2
FUN_022212,2,0,0,0,0,0,0,0,1,0
FUN_025243,276,436,274,272,741,649,401,416,402,928
FUN_025242,378,802,486,733,701,645,621,661,681,859
FUN_022217,0,0,0,0,0,0,0,0,0,0
FUN_022216,7,14,0,4,7,15,13,21,14,18
FUN_000624,24,48,40,25,30,24,38,38,47,56
FUN_000625,0,0,0,1,0,0,0,0,0,0
FUN_029263,932,1357,911,1066,1514,1460,2075,1671,1559,1891
FUN_000627,110,206,70,12,1152,78,4,5,11,13
FUN_029265,0,0,0,0,0,0,0,0,0,0
FUN_000621,0,3,0,2,4,2,1,0,2,1
FUN_000622,0,0,5,6,3,5,4,7,11,3
FUN_019578,318,425,358,348,400,333,331,412,331,432
FUN_019579,0,2,2,0,3,0,0,1,1,0
FUN_019576,0,0,0,0,0,0,0,0,0,0
FUN_019577,327,353,396,436,811,575,425,814,612,791
FUN_019574,0,0,0,0,0,0,0,0,0,0
FUN_019575,0,0,0,0,0,0,0,0,3,3
FUN_019572,0,0,0,2,0,0,0,0,0,0
FUN_019573,0,0,6,0,0,0,0,3,0,0
FUN_019570,43,121,0,0,1882,553,0,1439,853,1526
FUN_019571,10,34,40,27,26,19,25,34,28,39
FUN_022001,13,19,18,16,32,36,18,26,25,27
FUN_024118,28,65,29,20,367,253,102,305,270,347
FUN_024119,136,205,108,89,291,253,103,284,168,270
FUN_024114,0,0,0,0,0,0,0,0,0,0
FUN_024115,1,0,0,0,0,4,0,0,1,0
FUN_024116,0,0,0,0,0,0,0,0,0,0
FUN_024117,0,0,0,0,1,0,0,0,0,0
FUN_024110,13,15,12,17,32,34,20,34,26,17
FUN_024111,19,48,9,8,14,22,7,6,4,6
FUN_024112,0,0,0,0,0,0,0,0,0,0
FUN_024113,84,109,107,69,164,126,62,95,71,166
FUN_030649,17,70,46,43,29,20,14,47,516,290
FUN_030648,59,77,75,42,30,26,68,34,29,38
FUN_030645,6,79,119,5,23,0,3,26,0,152
FUN_030644,53,38,21,44,142,90,135,156,97,189
FUN_030647,161,181,157,124,157,131,147,133,149,187
FUN_030646,472,675,700,564,2040,1622,1015,1964,1788,2325
FUN_030641,767,948,1317,1063,2000,1726,1145,1858,1440,1967
FUN_030640,5,17,23,21,5,5,17,0,0,4
FUN_030643,0,0,0,0,0,0,0,6,0,0
FUN_030642,53,81,61,54,193,143,57,210,162,187
FUN_021544,0,0,0,0,0,0,0,0,0,0
FUN_021545,286,298,302,331,616,586,357,739,581,796
FUN_021546,525,757,784,735,1108,1041,647,977,829,1250
FUN_021547,35,39,39,33,68,58,26,42,56,77
FUN_021541,175,231,183,288,180,329,610,278,202,319
FUN_021542,7,4,4,7,13,6,5,12,3,15
FUN_021543,899,1276,824,956,2464,1819,1493,2459,1668,2639
FUN_021548,584,916,862,599,827,739,795,614,755,881
FUN_021549,272,948,503,649,374,571,836,491,460,565
FUN_021898,504,790,828,968,1408,1154,851,1372,1075,1551
FUN_021899,0,0,0,0,0,0,0,0,0,0
FUN_021896,0,0,0,0,0,0,0,0,0,0
FUN_021897,0,0,0,0,0,0,0,0,0,0
FUN_021894,64,125,110,72,117,78,86,84,90,135
FUN_021895,2081,3228,3894,1907,11208,7262,2422,23408,8663,19170
FUN_021892,209,331,303,327,511,445,330,512,402,585
FUN_021893,40,45,14,35,49,50,105,62,41,69
FUN_021890,2387,2528,2722,2486,5084,3679,2713,4733,3898,4819
FUN_015099,6,2,5,12,7,7,9,3,3,16
FUN_015098,320,417,218,368,745,647,393,556,619,748
FUN_015091,82,129,90,103,199,148,147,214,192,214
FUN_015090,898,1487,486,950,1571,1504,1277,1788,1770,2312
FUN_015093,496,850,670,479,1630,710,467,2103,1094,1602
FUN_015092,50,39,43,35,42,136,60,75,86,81
FUN_015095,170,238,177,213,251,204,210,226,268,337
FUN_015094,2,2,0,8,7,2,1,5,7,4
FUN_015097,558,850,663,814,840,789,529,974,716,981
FUN_015096,151,130,142,135,304,213,145,295,240,315
FUN_027490,204,470,517,212,688,284,188,1165,572,1107
FUN_027491,0,0,0,0,1,0,0,0,0,0
FUN_027492,393,584,435,508,837,586,485,702,553,697
FUN_027493,44,69,116,77,32,0,43,28,35,54
FUN_027494,2,3,0,6,9,3,0,4,5,5
FUN_027495,240,322,331,255,511,405,258,473,400,495
FUN_027496,16,27,26,31,51,17,34,38,42,42
FUN_027497,1555,2138,1471,1543,3841,3177,2373,3660,3448,4691
FUN_027498,61,56,45,81,97,53,77,93,79,106
FUN_027499,1,0,0,0,0,2,0,0,0,0
FUN_022007,236,715,194,234,15,58,753,40,68,151
